floyd_stance,floyd_followup,username,date,text,hash
0,0,Google,2020-05-25,@smile_surajit Hi Surajit. Try these steps to change the language of your Google Search results: https://t.co/6SAKJymMAm. Let us know if this helps!,h4889044946122365271
0,0,Google,2020-05-25,@ThomasSmailus Hi Thomas. Try these steps to change the language of your Google Search results: https://t.co/6SAKJymMAm. Let us know if this helps!,h15693257136235280211
0,0,Google,2020-05-25,@ChavadekarA Hi Ashwin. Could you please tell us more about what's going on with your Google Search? We'll see what we can do to help.,h6625458444659606903
0,0,Google,2020-05-25,@LokeshShrivastv Hi Lokesh. Could you try connecting to a different network (preferably WiFi) to see if it works fine? Keep us posted.,h17326235504604831272
0,0,Google,2020-05-25,@sherrijohnsontv Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h17261144086090735298
0,0,Google,2020-05-25,@uryuuminene Hi there. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h1521938025628999154
0,0,Google,2020-05-25,@Azhar48919638 Hmm. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h16564907981259479928
0,0,Google,2020-05-25,"@COINVINYL Glad you're happy with the experience, Augie! Keep us posted with additional thoughts on Google app.",h3425552087120030145
0,0,Google,2020-05-25,"@iBarqe Hmm. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",h8283300609934145203
0,0,Google,2020-05-25,@Mikesco11006263 Hi Mike. This guide may help with deleting your Search history: https://t.co/p8x98mdN4Y. Keep us posted!,h10338952518450863583
0,0,Google,2020-05-25,@ThisIsBolaji Hi Bolaji. Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,h11258680839408282270
0,0,Google,2020-05-25,@lily_brightman Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h12989449458180863533
0,0,Google,2020-05-25,@SillyJKC Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h15829103529425312867
0,0,Google,2020-05-25,@eleighvalerie Hmm. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h8971233166083894992
0,0,Google,2020-05-25,"@WaithanjiSteve Hmm. Just to confirm, are you able to sign into your account now? Keep us posted.",h12897904411156102018
0,0,Google,2020-05-25,@Athidhinetwork Hi Rajesh. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h116104857592049115
0,0,Google,2020-05-25,"@ia_mkib Hi there. We suggest contacting the appeals team: https://t.co/BpDkakbVpP. If you don't know the password on your account, you can recover it here: https://t.co/nrurccAsgj. We hope this gets resolved soon.",h12015024071748806092
0,0,Google,2020-05-25,"@trystwithsatire Hi Prachi. Just to confirm, are you still able to sign into your Google account? Let us know.",h13988664265752391048
0,0,Google,2020-05-25,@shaadinakarna Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h18153381904739303520
0,0,Google,2020-05-25,@_KawaiiKenny Hmm. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h15274314743833525596
0,0,Google,2020-05-25,"@ozzygotcorona Hi there. We suggest contacting the appeals team: https://t.co/BpDkakbVpP. If you don't know the password on your Google account, you can recover it here: https://t.co/nrurccAsgj. We hope this gets resolved soon.",h8512220547052610015
0,0,Google,2020-05-25,@Lifted_Tyler Hmm. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Keep us posted.,h17051869367180241345
0,0,Google,2020-05-25,"@quitchaneI Hi there. Just to confirm, are you still able to sign into your Google account? Let us know.",h11618156561032855743
0,0,Google,2020-05-25,@shyambhatasna Hi Shyam. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h5423815986095290273
0,0,Google,2020-05-25,@naturaphilem Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h14898316109499087025
0,0,Google,2020-05-25,@AdammSheffler Hi Adam. This guide may help you fix the issue with the Google Assistant on Android Auto: https://t.co/O5OHJF6AIS. You can also reach out to the Android Auto community for further help: https://t.co/9dQypy4tIQ. Hope this gets resolved soon.,h2862149845697056185
0,0,Google,2020-05-25,"@FMomentai Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h1393996983421575568
0,0,Google,2020-05-25,"@Takecareeeeee Hi there. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h6384144604732057292
0,0,Google,2020-05-25,"@diemlxn Hi there. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h7033731135586370375
0,0,Google,2020-05-25,@bradleyj31 Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h15441562702224268011
0,0,Google,2020-05-25,@AdamIdriis1 Hi Adam. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h5940577226607122525
0,0,Google,2020-05-25,@mishrapraket Hi Praket. This guide may help recover your account: https://t.co/cmG49R4sWa.,h3023862968645855318
0,0,Google,2020-05-25,@OmarLd7 Hi Omar. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h9037039644786358466
0,0,Google,2020-05-25,"@alexwilley2000 Hi Alex. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h2321198789161545934
0,0,Google,2020-05-25,@iSANExLEGEND Hi Prashant. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h1477023626798017706
0,0,Google,2020-05-25,"@HigherLXNG Hi there. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",h5216830146619188657
0,0,Google,2020-05-25,"@Anjali92665305 Hi Anjali. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h2273837602915236915
0,0,Google,2020-05-25,@Rahul__negi_ Hi Rahul. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h3914661480891739439
0,0,Google,2020-05-25,@DuncanTLaw Hi there. You may need to use another number for verification. More info: https://t.co/Ho3VLwquwk. Hope this helps.,h11269016008893739636
0,0,Google,2020-05-25,@Amateos91 Hmm. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h2008345085441537070
0,0,Google,2020-05-25,"@floralaskaa Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h73062216687608755
0,0,Google,2020-05-25,@DrTiffyGeorge Hi Tiffy. Do you have 2-Step Verification enabled? Try these tips if you're unable to receive a code: https://t.co/iFT0OBqbkN. Keep us posted.,h8601234170832506738
0,0,Google,2020-05-25,@swaggottt Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h1047949929908794040
0,0,Google,2020-05-25,@Smrutiranjan81 Hi Smruti. Let's see what we can do to help. Look out for a DM with next steps.,h7233467784828041487
0,0,Google,2020-05-25,@Only90Days You're welcome. Feel free to reach out if you have any other Google App questions in the future.,h12525988885858955147
0,0,Google,2020-05-25,@pepon_eli007 Glad you're happy with the experience. Keep us posted with additional thoughts on Google Assistant.,h8841982026431649503
0,0,Google,2020-05-25,"@hutchisoncory Hi Cory, this kind of unexpected behavior can sometimes be caused by unwanted ads, pop-ups &amp; malware. Here's some helpful info on what's going on and how to address it (specific to Chrome browser): https://t.co/ZQc1hUv8YG. Let us know if that helps.",h9945706803386672137
0,0,Google,2020-05-25,@Only90Days Hi there. Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,h7966246784611239550
0,0,Google,2020-05-25,@ExpiredVicks Hi there. Could you please tell us more about what's going on with your Google app? We'll see what we can do to help.,h9162001128330180927
0,0,Google,2020-05-26,"Looking for some creative inspiration? 🖌️ Learn and share your DIY skills in less than 60 seconds with @TangiVideos, an experimental video sharing app → https://t.co/doqSyDSsmQ https://t.co/AsRhh727tt",h16305190605564533484
0,0,Google,2020-05-26,"@SluggaBugga Hi Vanessa. Just to confirm, are you still able to sign into your account? Let us know.",h10227946930574621734
0,0,Google,2020-05-26,"@kaymish88 Hi Kayla. Just to confirm, are you still able to sign into your account? Let us know.",h5692562967058141324
0,0,Google,2020-05-26,"@idntgottabrag_ Hi Mack, this kind of unexpected behavior can sometimes be caused by unwanted ads, pop-ups &amp; malware. Here's some helpful info on what's going on and how to address it (specific to Chrome browser): https://t.co/ZQc1hUv8YG. Let us know if that helps.",h2053054512473757614
0,0,Google,2020-05-26,"@awe_megan Hi Megan. Just to confirm, are you still able to sign into your account? Let us know.",h6459951174245979220
0,0,Google,2020-05-26,"@inforam Ah, it may not be working. Are you following @Google on Twitter? Try unfollowing &amp; following again. Let us know once you have.",h1334526766799467724
0,0,Google,2020-05-26,"@missvaro Hi Kelly. Just to confirm, are you still able to sign into your Google account?  Let us know.",h9426930197365652098
0,0,Google,2020-05-26,@alexwilley2000 You're welcome! We suggest making sure your recovery options are up-to-date for the future: https://t.co/lAebnMJN0d.,h7859269262098167377
0,0,Google,2020-05-26,@matth332 Hmm. We suggest reaching out to the Accounts Community with that issue here: https://t.co/CQXDBiDYxK. Hope this gets resolved soon.,h11365549386755140891
0,0,Google,2020-05-26,@SanjayPv1 Hmm. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h2432247648448890127
0,0,Google,2020-05-26,"@Kontronym Hmm. If she sends us a tweet, we'll see what we can do to help. In the meantime, make sure she's completed the steps at https://t.co/nrurccAsgj.",h12063929952207171728
0,0,Google,2020-05-26,@skrxwd Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h14815929643507980488
0,0,Google,2020-05-26,@satyampriyadar5 Hmm. Let's see what we can do to help. Look out for a DM with next steps.,h12828247349254432481
0,0,Google,2020-05-26,@saoirsebuxton Hmm. Let's see if we can help. Please follow us and let us know when you have so we can share next steps through DM.,h17915808068985549963
0,0,Google,2020-05-26,@brexana_ Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h5204217784796341565
0,0,Google,2020-05-26,"@okjackiie Hmm. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h1526454113355271939
0,0,Google,2020-05-26,"@ankitnarayan Hi there, let's get you connected with a Google One expert for further help. Visit https://t.co/KyjQlYliQl and try the support options available in the upper right corner. Thanks.",h16546105085712137850
0,0,Google,2020-05-26,@odo_w Hi there. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h12216733352545399671
0,0,Google,2020-05-26,"“@GSuite has always been important to us, now it is critical” - Emily &amp; Jason McCarthy of @GORUCK. #SmallBiz owners are relying on tech to manage and adapt their businesses. 💻 Learn how online Google tools can help you work remotely → https://t.co/tBOhuxHoCS https://t.co/acjqKWFCV2",h17227199619488228445
0,0,Google,2020-05-26,@mcglitchyy Hi there. Let's see what we can do to help. Look out for a DM with next steps.,h15522805443580909033
0,0,Google,2020-05-26,@narindayo Hi Narin. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h6694203256544159736
0,0,Google,2020-05-26,"@pitsygil Hi there. Just to confirm, are you still able to sign into your account? Let us know.",h3323515760295787841
0,0,Google,2020-05-26,@ShubhamWatkar5 Hi Shubham. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h1939348863514424092
0,0,Google,2020-05-26,"@OhYeahMybish Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h8172269627143666023
0,0,Google,2020-05-26,@Rihank9 Hi Rihan. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h15204908580191873701
0,0,Google,2020-05-26,"@viksbhadula Hi Viks. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h2987104408131551273
0,0,Google,2020-05-26,@IndraPalukuri Hi Indra. Let's see what we can do to help. Look out for a DM with next steps.,h9398126380675324834
0,0,Google,2020-05-26,"@AtherMajid2 Hi there. Are you getting a specific error message while trying to sign into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h16509904262997432219
0,0,Google,2020-05-26,"@priyanshubhatar Hi Priyanshu. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",h3646925309570182780
0,0,Google,2020-05-26,@JunoLoya Hi Anung. Did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h11303606696580333468
0,0,Google,2020-05-26,@majj95 Hi Majida. You can report the Google Account here: https://t.co/pzhbODgr8l. Hope that helps.,h5779098895377689693
0,0,Google,2020-05-26,"@Viraj_7777 Hi Viraj. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h10039623475389991650
0,0,Google,2020-05-26,@Aku02194948 Hi Aku. Let's see what we can do to help. Look out for a DM with next steps.,h12905528917945349224
0,0,Google,2020-05-26,"@_achyutha Hi Achyutha. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",h7593300427623001397
0,0,Google,2020-05-26,@Anshu1998Singh Hi Anshuman. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h16712273537766710015
0,0,Google,2020-05-26,"@washedaIi Hi Ali. We suggest contacting the appeals team: https://t.co/BpDkakbVpP. If you don't know the password on your account, you can recover it here: https://t.co/nrurccAsgj. We hope this gets resolved soon.",h4973465242809299381
0,0,Google,2020-05-26,"@Brightteyed Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h1950524710375717534
0,0,Google,2020-05-26,"@LCNELYHEARTCAL Thanks for raising this issue, Hannah. We're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h14127575264186401042
0,0,Google,2020-05-26,"@__Princess9 Thanks for raising this issue. We're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h4605220230947194787
0,0,Google,2020-05-26,"@angielovess1D Thanks for raising this issue, Angie. We're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h10570068020871397612
0,0,Google,2020-05-26,@fefi_73 Hi there. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h7779232794476312686
0,0,Google,2020-05-26,@yllibeselica Hmm. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h1737328354015576026
0,0,Google,2020-05-26,"@hatsudowo Hi there. If the account was deleted recently, try these steps to restore it: https://t.co/5uOjmZCfGJ. Hope that helps.",h16713051014036599267
0,0,Google,2020-05-26,"@theRohitChandra Hi Rohit. Are you getting a specific error message? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h17278393899269981460
0,0,Google,2020-05-26,"@palmstae Hi there. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",h17261013208252077417
0,0,Google,2020-05-26,@HEADRXSH_ Hi Emma. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h5331215142811742875
0,0,Google,2020-05-26,"@mryahR_ Hi there. Just to confirm, are you still able to sign into your account? Let us know.",h4336779769994042261
0,0,Google,2020-05-26,"@ttblackistone Hi there. Just to confirm, are you still able to sign into your account? Let us know.",h16785588303681809171
0,0,Google,2020-05-26,@PunitHeights Hmm. Let's see what we can do to help. Look out for a DM with next steps.,h15168874317816844343
0,0,Google,2020-05-26,@BradTibor Hmm. Have you already tried recovering your account by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h12482290426739367296
0,0,Google,2020-05-26,"@alannamaher Hi Alanna. Thanks for raising this issue and we're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h4436899563674342532
0,0,Google,2020-05-26,"@EdgarAValencia Hi Edgar. Without revealing your email address, tell us more about what's going on with your account. We'll see what we can do to help.",h10736227002590296734
0,0,Google,2020-05-26,@_Ritikaaaaa Hi Ritika. Could you tell us more about what's going on with your Google Assistant? We'll see what we can do to help.,h10172309664651337918
0,0,Google,2020-05-26,@jxnnalx Hi Jenna. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h14641664062987597400
0,0,Google,2020-05-27,"“We have no problem going to the doctor for a physical. Why should we have a problem talking about our mental health?""
Amy Costello, acting global lead of Google’s Blue Dot, shares insight on her work to destigmatize mental health conversations → https://t.co/UjN3bLecoQ https://t.co/jhYkXuEjvV",h4527005514480452333
0,0,Google,2020-05-27,Way to stay productive! What’s everyone else been up to? Let’s see your finest quarantine accomplishments! 👇 https://t.co/4SXOTqt5Bs,h14962115334467191145
0,0,Google,2020-05-27,"@kaitlinringor Thanks for raising this issue, Kaitlin. We're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h11519165277430068964
0,0,Google,2020-05-27,@ella6607220 Hi Ella. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h2279143991535198803
0,0,Google,2020-05-27,@hey_ashiwel Hi Ashiwel. You may need to use another number for verification. More info: https://t.co/Ho3VLwquwk. Hope this helps.,h13304887898989498913
0,0,Google,2020-05-27,@ChelsPicc19 You're welcome. Feel free to reach out if you have any other Google account questions in the future.,h4032587050291782734
0,0,Google,2020-05-27,"@jessiebenoit10 Hi Jessie. Just to confirm, are you still able to sign into your account? Let us know.",h9478045865949754166
0,0,Google,2020-05-27,@beckieeschle Hmm. An account can be recovered for a limited time: https://t.co/5uOjmZCfGJ. You can definitely create a new one here: https://t.co/xCw5rpS7Rw.,h11564018045998900275
0,0,Google,2020-05-27,"@lessannwm Thanks for raising this issue, Lessa. We're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h12293579542103611324
0,0,Google,2020-05-27,"@Macca715 Hi there. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",h1603262756889484356
0,0,Google,2020-05-27,"@manasabadugu Hi Manasa. Just to confirm, did you try resetting your password by completing the steps on this page: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h16591568872346599428
0,0,Google,2020-05-27,@Chykay7 Hi there. This guide may help with enabling 2-Step Verification: https://t.co/p8Aw5Ke7G1.,h7440828790719313133
0,0,Google,2020-05-27,"@jeroo24886247 Hi Jeroo. Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h11047673055190975085
0,0,Google,2020-05-27,@pydbez Hmm. Let's see what we can do to help. Please follow us and let us know when you have so we can share next steps through DM.,h6191339373001964284
0,0,Google,2020-05-27,"@dalziel94 Thanks for raising this issue and we're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h3896377423813591110
0,0,Google,2020-05-27,"@StartupTamilOff Hi there. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h16979975587426545428
0,0,Google,2020-05-27,"@luna_yumizuki Thanks for raising this issue and we're sorry this may have caused stress. If you see this notice, you can ignore the message and rest assured that your account is secured by many layers of additional, automatic protections. We'll be improving this in the coming weeks.",h11650430404368645760
0,0,Google,2020-05-27,@davidjordahl Hi David. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h11646497611998830820
0,0,Google,2020-05-27,@whatupitsean Hi Sean. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h1247241220995900072
0,0,Google,2020-05-27,@Cassavecchia Mind if we jump in? Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h6360810975780094922
0,0,Google,2020-05-27,"@theorypleeb Hi there. If there's something different about how you're signing in, we may need to verify it's you. For more information or issues verifying, see https://t.co/1HeXzYymL2.",h17618820102663252441
0,0,Google,2020-05-27,"@sinthia1995 Hi Cynthia. Just to confirm, are you still able to sign into your Google account? Let us know.",h8914678030573852112
0,0,Google,2020-05-27,@StonyRiver We'd like to help. Please follow @Google and let us know when you have so we can share next steps through DM.,h4322074730083447811
0,0,Google,2020-05-27,@museftz Hi there. Have you already tried recovering your accounts by completing the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h14634844340406520304
0,0,Google,2020-05-27,@SubhamK49536589 Hi Subham. Let's see what we can do to help. Look out for a DM with next steps.,h17639971404731855158
0,0,Google,2020-05-27,@Takecareeeeee Sure thing! Let us know how it goes.,h5812918001362953466
0,0,Google,2020-05-27,"@RHGAV Hi Ralph. Are you getting a specific error message when you try signing into your Google account? Without revealing your email address, give us the exact wording &amp; we'll try and point you in the right direction. This guide may also help: https://t.co/ptz8XaS7Q9.",h7689213931104138686
0,0,Google,2020-05-27,@tatumsfluffer Hi Neil. Thanks for letting us know about this. We've asked our product team to see what's going on here and we'll get back to you shortly. Stay tuned!,h691501732293224369
0,0,Google,2020-05-27,@BellaReitze Hi Bella. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h3481300456572815764
0,0,Google,2020-05-27,"@haleythecook Hi there. Just to confirm, are you still able to sign into your Google account at: https://t.co/cWcyLVVO5e? Let us know.",h10297888904594516696
0,0,Google,2020-05-27,"@whY_nYo Hi there. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",h7780752654693434335
0,0,Google,2020-05-27,@BalrajMaan19 Hi Balraj. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h16424596978732130287
0,0,Google,2020-05-27,@ChaddertonEve Hi Eve. Have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.,h2510135542786666382
0,0,Google,2020-05-27,@wesleysredgrave Hi there. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h10630648082334018566
0,0,Google,2020-05-27,"@Koustubh_s_v Hey Koustubh, thanks for letting us know! We're still in the process of rolling dark mode out to all Android 10 users, if you haven't got it by now you should have it within a week or two. We'll let you know once it's available to all Android 10 users. Stay tuned!",h1517402120906398237
0,0,Google,2020-05-27,@BaleTunde Hi Babatunde. This guide may help recover your account: https://t.co/cmG49R4sWa. Let us know.,h17764508367034171165
0,0,Google,2020-05-27,"@SoorajGaming Hi Sooraj. You can skip that step using ""Try another way"" but we suggest answering all questions as best as you can. Keep us posted.",h7663989237185646554
0,0,Google,2020-05-27,"@JarrarLeya Hi Leya. Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h11594579522984274972
0,0,Google,2020-05-27,@cleobeanieboy Hi there. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h14003427399568676779
0,0,Google,2020-05-27,"@EnnieTime Hi Stephanie. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",h7175740485116358757
0,0,Google,2020-05-27,"@avozgurozan Hi there. Thanks for the suggestion! Our product team is always looking for feedback. You can submit this idea using ""Send Feedback"" option at the bottom of your search result pages.",h11131224061612063230
0,0,Google,2020-05-27,"@littlebite76 Hey Bart, thanks for letting us know! We're still in the process of rolling dark mode out to all Android 10 users, if you haven't got it by now you should have it within a week or two. We'll let you know once it's available to all Android 10 users. Stay tuned!",h11895046762873342650
0,0,Google,2020-05-27,"@SuhasSDesai Thanks for letting us know, Suhas. We're working on resolving this and will let you know as soon as we have more information. Thanks again for your patience while we figure this out.",h17569824896324139552
0,0,Google,2020-05-27,@pawansethik Thanks for letting us know. We're working on resolving this and will let you know as soon as we have more information. Thanks again for your patience while we figure this out.,h13623823674979051392
0,0,Google,2020-05-27,@sweetpeachoney Thanks for letting us know. We recommend posting this on our Google Search Help Community where a Product Expert may be able to help: https://t.co/lpmO6M4ePi. Hope this gets resolved soon.,h5948707053872065017
0,0,Google,2020-05-27,@markgangte9320 Hi there. Thanks for letting us know. We're working on resolving this and will let you know as soon as we have more information. Thanks again for your patience while we figure this out.,h7913077920673635180
0,0,Google,2020-05-27,@lntegrations Hi there. Let's see what we can do to help. Look out for a DM with next steps.,h15619073523610538681
0,0,Google,2020-05-27,@Khorangdebbar10 Hi there. We'd like to move this conversation to DM. Please follow us and let us know when you have so we can share next steps.,h6708663834695682699
0,0,Google,2020-05-27,@chaeramelll Hmm. Let's see what we can do to help. Look out for a DM with next steps.,h4758558305126922862
0,0,Google,2020-05-28,"Making their internet debut, the Spring issue of @popupmagazine is now available for free on @youtube. The show features true stories, legendary dancers, original music, and stunning visuals with a little help from Google→ https://t.co/Ji6NL2KvMl https://t.co/GUYagYHBu7",h11805030950066169732
0,0,Google,2020-05-28,@JayPrak13685697 Hi again. Let's see what we can do to help. Look out for a DM with next steps.,h12200762499159856078
0,0,Google,2020-05-28,@JustDepthz Hi there. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h8092742244646342046
0,0,Google,2020-05-28,@teslaP3D Hmm. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h10466376819808812997
0,0,Google,2020-05-28,@AshWasTooken Hi there. We suggest adding extra layers of security to your account with these tips: https://t.co/k6X4NghPTb. Hope this helps.,h8229504425551935506
0,0,Google,2020-05-28,"@_KatieMansfield Mind if we jump in? Just to confirm, have you already tried recovering your account using the steps here: https://t.co/nrurccAsgj? These tips may help: https://t.co/UHHuDcTNqF. Let us know.",h5457347321521839022
0,0,Google,2020-05-28,"@APNatalieYoung Hi there. This guide may help: https://t.co/VRPMm6xAcH. If something looks out-of-line, we suggest adding extra layers of security to your Google Account with these tips: https://t.co/k6X4NghPTb.",h17908115251937668894
